Found Java version 1.7.0_85
Available memory: 3951 MB
Setting jvm heap size: -Xmx512m
167 [main] INFO org.zaproxy.zap.DaemonBootstrap  - OWASP ZAP D-2015-11-16 started.
3410134 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3410146 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3412512 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3413783 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3415283 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3416990 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state583 and state14 are the same.
3416995 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3419385 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3420725 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3422190 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3423858 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state584 added to the StateMachine.
3423858 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3423870 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3426236 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3427504 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3428955 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3430588 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state585 and state14 are the same.
3430593 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3432963 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3434224 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3435748 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3437378 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state586 added to the StateMachine.
3437378 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3437394 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3439840 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3441083 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3442581 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3444214 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state587 and state14 are the same.
3444219 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3446637 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3447880 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3449368 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3451001 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state588 added to the StateMachine.
3451001 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3451013 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3453461 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3454745 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3456201 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3457852 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state589 and state14 are the same.
3457858 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3460310 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3461588 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3463035 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3464686 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state590 added to the StateMachine.
3464686 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3464699 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3467108 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3468336 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3469780 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3471549 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state591 and state14 are the same.
3471554 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3474014 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3475241 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3476690 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3478468 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state592 added to the StateMachine.
3478468 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3478489 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3480886 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3482107 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3483549 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3485285 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state593 and state487 are the same.
3485290 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3487684 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3488906 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3490366 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3492070 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state594 added to the StateMachine.
3492071 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3492083 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3494550 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3495856 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3497423 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3499103 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state595 and state487 are the same.
3499108 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3501477 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3502709 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3504194 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3505907 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state596 added to the StateMachine.
3505907 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3505919 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3508280 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3509539 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3511047 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3512756 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state597 and state516 are the same.
3512761 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3515131 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3516508 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3517971 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3519644 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state598 added to the StateMachine.
3519644 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3519658 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3522029 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3523285 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3524738 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3526374 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state599 and state14 are the same.
3526379 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3528753 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3530052 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3531571 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3533197 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state600 added to the StateMachine.
3533198 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3533211 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3535653 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3536886 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3538358 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3539984 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state601 and state14 are the same.
3539989 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3542387 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3543634 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3545070 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3546761 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state602 added to the StateMachine.
3546761 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3546774 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3549255 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3550465 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint start
3550466 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose start
3550476 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - dataFileCache commit start
3550516 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3550910 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose end
3550914 [HSQLDB Timer @30d392d3] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint end
3552277 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3553926 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state603 and state14 are the same.
3553932 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3556364 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3557597 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3559030 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3560868 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state604 added to the StateMachine.
3560868 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3560883 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3563289 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3564522 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3565976 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3567734 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state605 and state14 are the same.
3567739 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3570115 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3571341 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3572789 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3574476 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state606 added to the StateMachine.
3574476 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3574489 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3576883 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3578108 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3579558 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3581278 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state607 and state14 are the same.
3581283 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3583755 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3585063 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3586631 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3588332 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state608 added to the StateMachine.
3588332 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3588344 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3590710 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3592014 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3593530 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3595220 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state609 and state516 are the same.
3595225 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3597583 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3598833 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3600322 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3602038 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state610 added to the StateMachine.
3602038 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3602050 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 2 states with unfired actions
3604456 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3605791 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3607252 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3608948 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state611 and state516 are the same.
3608953 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 1 states with unfired actions
3611320 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3612608 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3614083 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3615707 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state612 added to the StateMachine.
3615707 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3615720 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 1 states with unfired actions
3618112 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
3619402 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
3620921 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
3622558 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state613 added to the StateMachine.
3622558 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
3622570 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 1 states with unfired actions
3625041 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
