Found Java version 1.7.0_91
Available memory: 3951 MB
Setting jvm heap size: -Xmx512m
156 [main] INFO org.zaproxy.zap.DaemonBootstrap  - OWASP ZAP D-2015-12-14 started.
817429 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state158 added to the StateMachine.
817429 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 3
817448 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 34 states with unfired actions
818679 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state159 and state130 are the same.
818683 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 34 states with unfired actions
820899 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
822065 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
823307 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
824571 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state160 added to the StateMachine.
824571 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
824582 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 34 states with unfired actions
826825 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
827985 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
829172 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
830438 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state161 and state14 are the same.
830443 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 34 states with unfired actions
832676 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
833827 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
835016 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
836299 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state162 added to the StateMachine.
836300 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
836312 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 33 states with unfired actions
838558 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
839722 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
840905 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
842180 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state163 and state64 are the same.
842185 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 33 states with unfired actions
844413 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
845569 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
847167 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state164 added to the StateMachine.
847167 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 3
847274 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 34 states with unfired actions
848911 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state165 added to the StateMachine.
848911 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
848929 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 34 states with unfired actions
851155 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
852307 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
853680 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
855279 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state166 added to the StateMachine.
855279 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
855291 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 34 states with unfired actions
857542 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
858698 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
860082 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
861711 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state167 added to the StateMachine.
861711 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
861723 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 34 states with unfired actions
863957 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
865108 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
866484 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
868058 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state168 and state99 are the same.
868063 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 34 states with unfired actions
870288 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
871440 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
872808 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
874399 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state169 and state14 are the same.
874403 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 34 states with unfired actions
876638 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
877789 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
879162 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
880769 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state170 and state43 are the same.
880774 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 34 states with unfired actions
883018 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
884173 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
885544 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
887125 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state171 added to the StateMachine.
887125 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
887136 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 34 states with unfired actions
889371 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
890522 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
891731 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state172 added to the StateMachine.
891731 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 3
891746 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 35 states with unfired actions
892991 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state173 added to the StateMachine.
892992 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
892999 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 36 states with unfired actions
894263 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state174 and state46 are the same.
894268 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 36 states with unfired actions
896496 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
897656 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
898854 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
900094 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state175 added to the StateMachine.
900094 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
900106 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 36 states with unfired actions
902333 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
903530 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
904786 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
906026 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state176 added to the StateMachine.
906026 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
906038 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 36 states with unfired actions
908269 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
909428 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
910686 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
911952 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state177 added to the StateMachine.
911952 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
911964 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 36 states with unfired actions
914204 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
915362 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
916527 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
917768 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state178 added to the StateMachine.
917769 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
917780 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 36 states with unfired actions
920009 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
921163 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
922339 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
923594 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state179 added to the StateMachine.
923595 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
923606 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 36 states with unfired actions
925831 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
926986 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
928150 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
929480 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state180 and state143 are the same.
929486 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 36 states with unfired actions
931720 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
932873 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
934037 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
935331 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state181 added to the StateMachine.
935331 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
935342 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 36 states with unfired actions
937608 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
938761 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
939914 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
941171 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state182 and state110 are the same.
941176 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 35 states with unfired actions
943440 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
944598 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
945758 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
946961 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state183 added to the StateMachine.
946961 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
946973 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 35 states with unfired actions
949230 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
950381 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
951535 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
952738 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state184 added to the StateMachine.
952738 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
952791 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 35 states with unfired actions
955061 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
956232 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
957404 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
958657 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state185 added to the StateMachine.
958658 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
958672 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 35 states with unfired actions
961013 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
962173 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
963344 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
964567 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state186 added to the StateMachine.
964567 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
964577 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 35 states with unfired actions
966848 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
968039 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
969271 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state187 added to the StateMachine.
969271 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 3
969291 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 36 states with unfired actions
970530 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state188 and state116 are the same.
970535 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 36 states with unfired actions
972797 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
973969 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
975136 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
976358 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - CLONE State detected: state189 and state116 are the same.
976362 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 36 states with unfired actions
978619 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
979778 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
980947 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
982162 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state190 added to the StateMachine.
982162 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
982172 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 36 states with unfired actions
984520 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
985689 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
986845 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 3
988040 [pool-2-thread-2] INFO com.crawljax.core.state.StateMachine  - State state191 added to the StateMachine.
988040 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - New DOM is a new state! crawl depth is now 4
988055 [pool-2-thread-2] INFO com.crawljax.core.UnfiredCandidateActions  - There are 36 states with unfired actions
990318 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 1
991513 [pool-2-thread-2] INFO com.crawljax.core.Crawler  - Crawl depth is now 2
