Found Java version 1.7.0_91
Available memory: 3952 MB
Setting jvm heap size: -Xmx512m
152 [main] INFO org.zaproxy.zap.DaemonBootstrap  - OWASP ZAP D-2016-01-11 started.
1129384 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [minBalanace] with value [10000;get-help]
1129584 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [transactionId] with value [1;get-help]
1129819 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [username] with value [ZAP';get-help]
1129884 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [msg] with value [ZAP';get-help]
1130035 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [username] with value [ZAP';get-help]
1130037 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [msg] with value [ZAP";get-help]
1130117 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [password] with value [ZAP';get-help]
1133242 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint start
1133242 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose start
1133245 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose synched
1133248 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose script done
1133249 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - dataFileCache commit start
1133723 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - dataFileCache commit end
1133747 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose end
1133747 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint end - txts: 2235460
1137676 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [http://172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-FalsePositives-GET/content.ini";get-help]
1137862 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [http://172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-FalsePositives-GET/content.ini;get-help]
1138285 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [/active/Unvalidated-Redirect/Redirect-FalsePositives-GET/validfile1.jsp";get-help]
1138465 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [;get-help]
1138689 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [content.ini;get-help]
1138690 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [http://172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-JavaScript-Detection-Evaluation-GET-200Valid/none892j3kd.txt;get-help]
1138871 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [;get-help]
1138872 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-JavaScript-Detection-Evaluation-GET-200Valid/content.ini;get-help]
1139069 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [content.ini;get-help]
1139275 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [;get-help]
1139275 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-JavaScript-Detection-Evaluation-GET-200Valid/content.ini;get-help]
1139487 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-JavaScript-Detection-Evaluation-GET-200Valid/content.ini;get-help]
1139489 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [http://172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-JavaScript-Detection-Evaluation-GET-200Valid/none892j3kd.txt;get-help]
1139673 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [;get-help]
1139675 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [httk://google.com;get-help]
1139872 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [content.ini;get-help]
1139876 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [http://172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-JavaScript-Detection-Evaluation-GET-200Valid/content.ini;get-help]
1140282 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [http://172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-JavaScript-Detection-Evaluation-POST-200Valid/none892j3kd.txt;get-help]
1140284 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [ZAP;get-help]
1140476 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [content.ini;get-help]
1140476 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-JavaScript-Detection-Evaluation-POST-200Valid/content.ini;get-help]
1140677 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [ZAP;get-help]
1140877 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [content.ini;get-help]
1140878 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-JavaScript-Detection-Evaluation-POST-200Valid/content.ini;get-help]
1141077 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [ZAP;get-help]
1141078 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-JavaScript-Detection-Evaluation-POST-200Valid/none892j3kd.txt;get-help]
1141283 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [ZAP;get-help]
1141283 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [http://172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-JavaScript-Detection-Evaluation-POST-200Valid/none892j3kd.txt;get-help]
1141520 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-JavaScript-Detection-Evaluation-POST-200Valid/content.ini;get-help]
1141529 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [http://172.17.0.2:8080/wavsep/active/Unvalidated-Redirect/Redirect-JavaScript-Detection-Evaluation-POST-200Valid/content.ini;get-help]
1141673 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.CommandInjectionPlugin  - [OS Command Injection Found] on parameter [target] with value [content.ini;get-help]
1142804 [Thread-18] INFO org.parosproxy.paros.core.scanner.HostProcess  - completed host/plugin http://172.17.0.2:8080 | CommandInjectionPlugin in 147.788s
1142805 [Thread-18] INFO org.parosproxy.paros.core.scanner.HostProcess  - start host http://172.17.0.2:8080 | TestDirectoryBrowsing strength HIGH threshold MEDIUM
1322389 [Thread-18] INFO org.parosproxy.paros.core.scanner.HostProcess  - completed host/plugin http://172.17.0.2:8080 | TestDirectoryBrowsing in 179.584s
1322389 [Thread-18] INFO org.parosproxy.paros.core.scanner.HostProcess  - start host http://172.17.0.2:8080 | TestExternalRedirect strength HIGH threshold MEDIUM
1322795 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [userinput] with payload [3055901773666533762.owasp.org]
1414653 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [http://3055901773666533762.owasp.org]
1428120 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [http://3055901773666533762.owasp.org]
1430734 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint start
1430734 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose start
1430736 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose synched
1430739 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose script done
1430739 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - dataFileCache commit start
1431122 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - dataFileCache commit end
1431165 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - checkpointClose end
1431165 [HSQLDB Timer @454b7177] INFO hsqldb.db.HSQLDB379AF3DEBD.ENGINE  - Checkpoint end - txts: 2407063
1461501 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://3055901773666533762.owasp.org]
1461502 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://3055901773666533762.owasp.org]
1461700 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [3055901773666533762.owasp.org]
1461705 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://3055901773666533762.owasp.org]
1461909 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://3055901773666533762.owasp.org]
1461911 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://3055901773666533762.owasp.org]
1462102 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [3055901773666533762.owasp.org]
1462106 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://3055901773666533762.owasp.org]
1462303 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [3055901773666533762.owasp.org]
1462303 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [3055901773666533762.owasp.org]
1462503 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [3055901773666533762.owasp.org]
1462507 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [http://3055901773666533762.owasp.org]
1462708 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [http://3055901773666533762.owasp.org]
1462708 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [http://3055901773666533762.owasp.org]
1462908 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [http://3055901773666533762.owasp.org]
1463313 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://3055901773666533762.owasp.org]
1463314 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://3055901773666533762.owasp.org]
1463508 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [3055901773666533762.owasp.org]
1463513 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://3055901773666533762.owasp.org]
1463714 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://3055901773666533762.owasp.org]
1463715 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://3055901773666533762.owasp.org]
1463910 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [3055901773666533762.owasp.org]
1463915 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [https://3055901773666533762.owasp.org]
1464111 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [3055901773666533762.owasp.org]
1464111 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [3055901773666533762.owasp.org]
1464312 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [3055901773666533762.owasp.org]
1464314 [ZAP-ActiveScanner-1] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [http://3055901773666533762.owasp.org]
1464515 [ZAP-ActiveScanner-0] INFO org.zaproxy.zap.extension.ascanrules.TestExternalRedirect  - [External Redirection Found] on parameter [target] with payload [http://3055901773666533762.owasp.org]
